Hugtök: is,Val: is,Orðaflokkur: is,Kyn,Tala: is,Skilgreining: is,Skýring: is,Dæmi: is,Samheiti: is,Heimild: is,Sérsvið: is,Vísun/sjá einnig: is,Hugtak: en,Val: en,Skilgreining: en,Skýring: en,Dæmi: en,Samheiti: en,Heimild: en,Sérsvið: en,Vísun/sjá einnig: en,id
eintæk vörpun,0,na,kvk,Eintala,<ref idTerm=3282>Vörpun</ref> sem varpar ólíkum <ref idTerm=5128>stökum</ref> úr <ref idTerm=1343>formenginu</ref> í ólík stök úr <ref idTerm=74>bakmenginu</ref>.,"Látum \(f : X \to Y\) vera vörpun. Í táknmáli segir þessi skilgreining þá að \(f\) sé eintæk ef fyrir sérhver \(x_1, x_2 \in X\) með \(x_1 \neq x_2\) gildir að \(f(x_1) \neq f(x_2)\).\n\nAð \(f\) varpi ólíkum stökum úr \(X\) í ólík stök úr \(Y\) má einnig orða svo að ef \(f\) varpar tveimur stökum \(x_1\) og \(x_2\) úr \(X\) í sama stakið úr \(Y\), þá verði \(x_1\) og \(x_2\) að vera sama stakið. Með öðrum orðum er \(f\) eintæk ef og aðeins ef fyrir sérhver \(x_1, x_2 \in X\) með \(f(x_1) = f(x_2)\) gildir að \(x_1 = x_2\). Þegar sýna á að tiltekin vörpun sé eintæk er oft einfaldara að nota þetta skilyrði en það fyrra.\n\n<ref idTerm=6050>Venn-myndirnar</ref> að neðan sýna tvær varpanir \(f: X \to Y\) og \(g: Z \to W\). Vörpunin \(f\) er eintæk því hún varpar ólíkum stökum úr \(X\) í ólík stök úr \(Y\). Hins vegar er \(g\) ekki eintæk því hún varpar tveimur efstu stökunum úr \(Z\) í sama stakið í \(W\):\n\n\begin{center}\n\includegraphics[width=150px]{myndir/eintaek_vorpun.png}\n\end{center}",,,,,,"injection, injective mapping",0,,,,,,,,965
einungamótun,0,na,kvk,Eintala,,,,,,,,monoid homomorphism,0,,,,,,,,969
"einungur, hálfgrúpa með hlutleysu",0,na,,Eintala,,,,,,,"demigroup, semigroup","monoid, semigroup with identity element",0,,,,,,,,970
einvalda,0,ls,,Eintala,,,,,,,,unipotent,0,,,,,,,,971
einvíður,0,ls,kk,Eintala,,,,,,,,one-dimensional,0,,,,,,,,974
einvíð dreifing,0,na,kvk,Eintala,,,,,,,,"one-dimensional distribution, univariate distribution",0,,,,,,,,972
"einvíð stærð, tölustærð, stigastærð",0,na,kvk,Eintala,,,,,,,,"scalar, scalar quantity",0,,,,,,,,973
"einvítt hvel, einhvel",0,na,hk,Eintala,,,,,,,"circle, Jordan curve",one-sphere,0,,,,,,,,975
einþríhyrningsfylki,0,na,hk,Eintala,,,,,,,,unitriangular matrix,0,,,,,,,,976
ekki augljós,0,ls,kk,Eintala,,,,,,,,non-trivial,0,,,,,,,,977
ekki fastur,0,ls,kk,Eintala,,,,,,,,non-constant,0,,,,,,,,978
ekki í jöfnum mæli,0,ls,,Eintala,,,,,,,,non-uniform,0,,,,,,,,979
"ekki jákvæður, frekar neikvæður, óviðlægur",0,ls,kk,Eintala,<ref idTerm=4093>Rauntala</ref> kallast \textit{ekki jákvæð} ef hún er minni en eða jöfn 0.,,,,,,,non-positive,0,,,,,,,,980
"ekki neikvæður, frekar jákvæður, ófrádrægur",0,ls,kk,Eintala,<ref idTerm=4093>Rauntala</ref> kallast \textit{ekki neikvæð} ef hún er stærri en eða jöfn 0.,,,,,,,non-negative,0,,,,,,,,981
ekki núll,0,ls,,Eintala,,,,,,,,"non-vanishing, non-zero",0,,,,,,,,982
"ekki núlldeilir, reglulegt stak",0,na,,Eintala,,,,,,,,"non-zero divisor, regular element",0,,,,,,,,983
"ekki ótvíræður, ekki einræður",0,ls,kk,Eintala,,,,,,,,non-unique,0,,,,,,,,984
ekki tómur,0,ls,kk,Eintala,,,,,,,,non-empty,0,,,,,,,,985
eltingarverkefni,0,na,hk,Eintala,,,,,,,,pursuit problem,0,,,,,,,,986
endahnútur,0,na,kk,Eintala,,,,,,,,"(of an edge in a graph) adjacent vertex, adjacent node",0,,,,,,,,987
"endahnútur, endapunktur",0,na,kk,Eintala,,,,,,,,(of an edge in a graph) end point,0,,,,,,,,988
endanlega framsettur,0,ls,kk,Eintala,,,,,,,,finitely presented,0,,,,,,,,998
endanlega frumsendanlegur,0,ls,kk,Eintala,,,,,,,,finitely axiomatizable,0,,,,,,,,999
endanlega margir,0,ls,kk,Fleirtala,,,,,,,,finitely many,0,,,,,,,,1000
"endanlega samanhangandi, endanlega samhangandi",0,ls,kk,Eintala,,,,,,,,finitely connected,0,,,,,,,,1001
"endanlega spannaður, endanlega framleiddur",0,ls,kk,Eintala,,,,,,,,finitely generated,0,,,,,,,,1002
"endanlega viðbætinn, endanlega samleggjandi",0,ls,kk,Eintala,,,,,,,,finitely additive,0,,,,,,,,1003
endanlega víður,0,ls,kk,Eintala,,,,,,,,finite dimensional,0,,,,,,,,1004
endanlega víður,0,ls,kk,Eintala,,,,,,,,finite-dimensional,0,,,,,,,,1005
endanlegt mengi,0,na,hk,Eintala,,,,,,,,finite set,0,,,,,,,,1006
"endanlegt svið, Galois-svið",0,na,hk,Eintala,,,,,,,,"finite field, Galois field",0,,,,,,,,1007
endanlegt tugabrot,0,na,hk,Eintala,,,,,,,,terminating decimal,0,,,,,,,,1008
endanlegur,0,ls,kk,Eintala,<ref idTerm=3270>Mengi</ref> kallast \textit{endanlegt} ef <ref idTerm=1211>fjöldatala</ref> þess er <ref idTerm=3475>náttúruleg tala</ref>.,,,,,,,finite,0,,,,,,,,1009
endanlegur fjöldi,0,na,kk,Eintala,,,,,,,,finite number,0,,,,,,,,1010
endanlegur munur,0,na,kk,Eintala,,,,,,,,finite difference,0,,,,,,,,1011
endanleg aðferð,0,na,kvk,Eintala,,,,,,,,finite method,0,,,,,,,,989
endanleg fjöldatala,0,na,kvk,Eintala,,,,,,,,finite cardinal,0,,,,,,,,990
endanleg framsetning,0,na,kvk,Eintala,,,,,,,,finite presentation,0,,,,,,,,991
endanleg runa,0,na,kvk,Fleirtala,,,,,,,"infinite sequence, sequence, tuple",finite sequence,0,,,,,,,,993
endanleg röð,0,na,kvk,Eintala,,,,,,,"infinite series, series",finite series,0,,,,,,,,992
endanleg slétta,0,na,kvk,Fleirtala,,,,,,,affine plane,finite plane,0,,,,,,,,994
endanleg tala,0,na,kvk,Fleirtala,,,,,,,,finite number,0,,,,,,,,995
"endanleg útvíkkun, endanleg víkkun",0,na,kvk,Eintala,,,,,,,,finite extension,0,,,,,,,,996
endanleg þrepun,0,na,kvk,Eintala,,,,,,,,finite induction,0,,,,,,,,997
endanleikahyggja,0,na,kk,Eintala,,,,,,,,finitism,0,,,,,,,,1012
endanleiki,0,na,kk,Eintala,,,,,,,,finiteness,0,,,,,,,,1013
endapunktur,0,na,kk,Eintala,,,,,,,,(of an interval or integral) extremum,0,,,,,,,,1014
"endapunktur, heildunarmark, heildismark, tegrunarmark, tegurmark",0,na,kk,Eintala,,,,,,,,"limit of integration, limit",0,,,,,,,,6570
endi,0,na,kk,Eintala,,,,,,,,(in hyperbolic geometry) end,0,,,,,,,,1015
endi,0,na,kk,Eintala,,,,,,,,(in topology) end,0,,,,,,,,1016
"endurkoma, afturkoma",0,na,kvk,Eintala,,,,,,,,recurrence,0,,,,,,,,1017
"endurkomutími, endurkomustund",0,na,,Eintala,,,,,,,,recurrence time,0,,,,,,,,1018
"endurkvæmt ástand, afturkvæmt ástand",0,na,hk,Eintala,,,,,,,,recurrent state,0,,,,,,,,1019
"endurkvæmt ferli, afturkvæmt ferli",0,na,hk,Eintala,,,,,,,,recurrent process,0,,,,,,,,1020
"endurkvæmur, afturkvæmur",0,ls,kk,Eintala,,,,,,,,recurrent,0,,,,,,,,1021
endurnýjunarferli,0,na,hk,Eintala,,,,,,,,regenerative process,0,,,,,,,,1022
endurnýjunarpunktferli,0,na,hk,Eintala,,,,,,,,renewal process,0,,,,,,,,1023
"endurtölusetning, tölusetning á nýjan leik",0,na,kvk,Eintala,,,,,,,,renumbering,0,,,,,,,,1024
endurúrtaka,0,na,kvk,Eintala,,,,,,,,resampling,0,,,,,,,,1025
Euler-,0,pref,,,,Einnig ritað með upphafsstaf: {\it Eulerian},,,,,,eulerian,0,,,,,,,,1026
Euler-aðferð,0,na,kvk,Eintala,,,,,,,,"Euler's method, polygonal method",0,,,,,,,,1027
Euler-net,0,na,hk,Eintala,,,,,,,,"eulerian graph, unicursal graph",0,,,,,,,,1028
"evklíðskt innfeldisrúm, evklíðskt rúm, innfeldisrúm",0,na,hk,Eintala,,,,,,,hermitian space,"euclidean inner product space, euclidean space, inner product space",0,,,,,,,,1033
"evklíðskt innfeldi, innfeldi",0,na,hk,Eintala,,,,,,,hermitian inner product,"euclidean inner product, inner product, scalar product",0,,,,,,,,1032
evklíðskt rúm,0,na,hk,Eintala,evklíðsk slétta.,<ref idTerm=4266>Rúm</ref> sem uppfyllir <ref idTerm=1452>frumsendur</ref> <ref idTerm=1030>Evklíðskar rúmfræði</ref>.,,,,,"cartesian space, number space, real number space",euclidean space,0,,,,,,,,1034
evklíðskur baugur,0,na,kk,Eintala,,,,,,,,euclidean ring,0,,,,,,,,1035
evklíðskur flutningur,0,na,kk,Eintala,,,,,,,,euclidean motion,0,,,,,,,,1036
evklíðskur staðall,0,na,kk,Eintala,,,,,,,,euclidean norm,0,,,,,,,,1037
"evklíðskur, Evklíðs-",0,,,,,Einnig ritað með upphafsstaf: {\it Euclidean},,,,,,euclidean,0,,,,,,,,1038
evklíðsk firð,0,na,kvk,Eintala,,,,,,,,euclidean metric,0,,,,,,,,1029
evklíðsk rúmfræði,0,na,kvk,Eintala,<ref idTerm=4271>Rúmfræði</ref> sem uppfyllir <ref idTerm=1452>frumsendur</ref> forngríska <ref idTerm=5117>stærðfræðingsins</ref> Evklíðs.,"Undirstöður rúmfræðinnar má rekja aftur til Evklíðs en í \textit{Frumatriðunum}, sem spanna 13 bækur, tók hann saman alla rúmfræði og <ref idTerm=5408>talnafræði</ref> sem þekkt var á þeim tíma. Í fyrstu bókinni setti Evklíð fram fimm frumsendur fyrir rúmfræði í <ref idTerm=4884>sléttu</ref> og notaði þær til að leiða út <ref idTerm=4621>setningar</ref> um sléttuna. Frumsendur Evklíðs voru fimm talsins:\n\n\begin{enumerate}\n    \item Hægt er að teikna beint <ref idTerm=2958>strik</ref> milli sérhverra tveggja <ref idTerm=4001>punkta</ref>.\n    \n    \item Hægt er að framlengja sérhvert beint strik í óendanlega langa beina <ref idTerm=2911>línu</ref>.\n\n    \item Fyrir strik í sléttu er hægt að draga um það <ref idTerm=2295>hring</ref> þannig að strikið sé geisli hringsins, og miðja hans er í öðrum endapunkti striksins.\n\n    \item Öll <ref idTerm=4167>rétt horn</ref> eru <ref idTerm=0>eins</ref>.\n\n    \item Fyrir gefna línu og gefinn punkt, sem ekki er á línunni, er til ein og aðeins ein lína sem fer í gegnum punktinn og <ref idTerm=4771>sker</ref> ekki línuna.\n\end{enumerate}\n\nSíðasta frumsendan varð eftirmönnum Evklíðs sérstaklega hugleikin og er alltaf vísað í hana sem ``fimmtu frumsendu Evklíðs''. Með því að gera ekki ráð fyrir þessari frumsemdu fæst <ref idTerm=3705>óevklíðsk rúmfræði</ref>.",,,,,"geometry, non-euclidean geometry, parabolic geometry",euclidean geometry,0,,,,,,,,1030
evklíðsk slétta,0,na,kvk,Fleirtala,<ref idTerm=5729>Tvívítt</ref> <ref idTerm=4266>rúm</ref> sem uppfyllir <ref idTerm=1452>frumsendur</ref> <ref idTerm=1030>evklíðskar rúmfræði</ref>.,,,,,,parabolic plane,euclidean plane,0,,,,,,,,1031
eyða,0,sag,,,,,,,,,,annihilate,0,,,,,,,,1039
eyðingaraðferð,0,na,kvk,Eintala,<ref idTerm=41>Aðferð</ref> til þess að <ref idTerm=2870>leysa</ref> <ref idTerm=2548>jöfnuhneppi</ref> með því að \textit{eyða} <ref idTerm=538>breytum</ref>. Teknar eru tvær <ref idTerm=2478>jöfnur</ref> í jöfnuhneppinu og ein þeirra skölað þannig að <ref idTerm=5290>stuðlarnir</ref> fyrir framan breytuna sem eyða skal eru þeir sömu. Síðan er ein jafnan dregin frá hinni og þannig fengin ný jafna sem inniheldur ekki eyddu breytuna. Með því að eyða öllum breytunum hverri af annarri þar til ein stendur eftir fæst lausn á jöfnuhneppinu.,,,,,,,annihilator method,0,,,,,,,,1040
eyðingarrúm,0,na,hk,Eintala,,,,,,,orthogonal complement,annihilator,0,,,,,,,,1041
"eyðir, eyðingaríðal",0,na,kk,Eintala,,,,,,,,"annihilator ideal, annihilator",0,,,,,,,,6571
"eyðir, eyðingarvirki",0,na,kk,Eintala,,,,,,,,"annihilation operator, annihilator",0,,,,,,,,6572
"faldfirð, firðamargfeldi",0,na,,Eintala,,,,,,,,product metric,0,,,,,,,,1072
"faldheildi, faldtegur",0,na,hk,Eintala,,,,,,,,product integral,0,,,,,,,,1073
"faldmál, margfeldismál",0,na,hk,Eintala,,,,,,,,product measure,0,,,,,,,,1074
"faldmengi, mengjamargfeldi, margfeldismengi",0,na,hk,Eintala,,,,,,,,product set,0,,,,,,,,1075
"faldnet, netamargfeldi",0,na,hk,Eintala,,,,,,,,product graph,0,,,,,,,,1076
"faldrúm, margfeldisrúm",0,na,hk,Eintala,,,,,,,,product space,0,,,,,,,,1077
fall,0,na,hk,Eintala,<ref idTerm=3282>Vörpun</ref> sem hefur <ref idTerm=4093>\(\mathbb{R}\)</ref> eða <ref idTerm=5682>\(\mathbb{C}\)</ref> sem <ref idTerm=74>bakmengi</ref>.,,,,,,"additive function, additive set function, affine function, algebraic function, almost periodic function, alternating function, analytic function, antihyperbolic function, antisymmetric function, antitrigonometric function, approximating function, approximation function, arc length function, arc-trigonometric function, area-hyperbolic function, arithmetic function, arithmetical function, autocorrelation function, automorphic function, barrier function, Bessel function, beta function, biharmonic function, Baire function, Boolean function, Borel function, bounded function, branched function, ceiling function, characteristic function, choice function, circular function, complex analytic function, complex function, complex-valued function, composite function, concave function, conditional density function, conjugate harmonic function, constant function, continuous function, convex function, coordinate function, correlation function, cost function, covariance function, critical function, cumulative distribution function, cumulative frequency function, cumulative probability function, cumulative relative frequency function, cyclometric function, cylinder function, cylindrical function, decision function, delta function, density function, derived function, Dirac delta function, discontinuous function, discrete distribution function, distribution density function, distribution function, eigenfunction, elementary function, elementary symmetric function, elliptic function, empirical distribution function, entire function, entire rational function, error function, estimating function, Euler phi function, Euler totient function, exponential function, factorial function, floor function, forcing function, frequency function, functional, gamma function, generalized function, generating function, greatest integer function, growth function, harmonic function, holomorphic function, homogeneous function, hyperbolic function, hypergeometric function, identity function, implicit function, improper rational function, inclusion function, indicator function, integral function, interpolating function, interpolation function, inverse circular function, inverse function, inverse hyperbolic function, inverse trigonometric function, Jacobian elliptic function, jump function, kernel function, limit function, linear function, logarithmic function, loss function, majorant function, majority decision function, many-valued function, mapping, matrix function, measurable function, meromorphic function, minorant function, modular function, moment generating function, monotonic function, multifunction, multiple-valued function, multiplicative function, multivalued function, normal distribution function, normal frequency function, null function, nullary function, number-theoretic function, object function, objective function, partial function, partial recursive function, partially defined function, partially recursive function, partition function, payoff function, penalty function, performance function, periodic function, phi function, Phragmén-Lindelöf function, polynomial function, position function, potential function, power function, prediction function, primitive recursive function, probability density function, probability distribution function, probability frequency function, probability function, probability generating function, proper function, proper rational function, propositional function, rational function, real analytic function, real function, real-valued function, reciprocal function, recursive function, regression function, regular analytic function, regular function, relative frequency function, reward function, Riemann zeta function, Riemann's zeta function, risk function, root function, schlicht function, sentential function, set function, sign function, signum function, simple function, single-valued function, smooth function, spherical function, spline function, square bracket function, staircase function, statement function, step function, stream function, support function, supporting function, symmetric function, test function, theta function, threshold function, transcendental function, transition function, trial function, trigonometric function, truth function, unbounded function, unit function, univalent function, utility function, vector function, vector-valued function, weight function, yield function, zero function, zeta function",function,0,,,,,,,,1078
fallaalgebra,0,na,kvk,Eintala,,,,,,,,"functional algebra, function algebra",0,,,,,,,,1080
fallajafna,0,na,kvk,Eintala,,,,,,,,"functional equation, functional relation",0,,,,,,,,1081
"fallandi keðja, minnkandi keðja",0,na,kvk,Eintala,,,,,,,,descending chain,0,,,,,,,,1082
"fallandi, minnkandi",0,ls,,Eintala,,,,,,,,descending,0,,,,,,,,1083
fallaruna,0,na,kvk,Eintala,,,,,,,,function sequence,0,,,,,,,,1086
fallarúm,0,na,hk,Eintala,,,,,,,mapping space,function space,0,,,,,,,,1085
fallaröð,0,na,kvk,Eintala,,,,,,,,function series,0,,,,,,,,1084
fallasvið,0,na,hk,Eintala,,,,,,,,function field,0,,,,,,,,1087
falla saman,0,sag,,,,,,,,,,coincide,0,,,,,,,,1079
fallfasti,0,na,kk,Eintala,,,,,,,,functional constant,0,,,,,,,,1088
fallfrymi,0,na,hk,Eintala,,,,,,,,"element, function element",0,,,,,,,,1089
fallgildi,0,na,hk,Eintala,Fyrir <ref idTerm=1078>fall</ref> \(f : X \to Y\) og <ref idTerm=5128>stak</ref> \(x\) úr \(X\) kallast stakið úr \(Y\) sem \(f\) úthlutar \(x\) \textit{gildi fallsins} \(f\) í \(x\) og táknað með \(f(x)\).,,,,,,,function value,0,,,,,,,,1090
fallgildi,0,na,hk,Eintala,,,,,,,,value of a function,0,,,,,,,,1091
falljafna Eulers,0,na,kvk,Eintala,,,,,,,,(for the gamma function) complement relation,0,,,,,,,,1092
falltákn,0,na,hk,Eintala,,,,,,,,functional symbol,0,,,,,,,,1094
fallvensl,0,na,hk,Fleirtala,,,,,,,,functional relation,0,,,,,,,,1095
fallörvanet,0,na,hk,Eintala,,,,,,,,"functional digraph, functional graph",0,,,,,,,,1093
farandsalaverkefni,0,na,hk,Eintala,,,,,,,,travelling salesman problem,0,,,,,,,,1099
fasaferill,0,na,kk,Eintala,,,,,,,"orbit, trajectory",phase curve,0,,,,,,,,1100
fasameðaltal,0,na,hk,Eintala,,,,,,,,phase average,0,,,,,,,,1101
fasamynd,0,na,kvk,Eintala,,,,,,,,"phase pattern, phase portrait",0,,,,,,,,1102
fasarúm,0,na,hk,Eintala,,,,,,,,phase space,0,,,,,,,,1103
fasi,0,na,kk,Eintala,,,,,,,,phase,0,,,,,,,,1104
"fastafall, fasti, fast fall",0,na,,Eintala,,,,,,,,constant function,0,,,,,,,,1105
fastakommureikningur,0,na,kk,Eintala,,,,,,,,fixed point arithmetic,0,,,,,,,,1106
fastaliður,0,na,kk,Eintala,,,,,,,,"absolute term, constant term",0,,,,,,,,1107
fastasvið,0,na,hk,Eintala,,,,,,,,"constant field, field of constants",0,,,,,,,,1108
fastheldnihætta,0,na,kvk,Eintala,,,,,,,alpha-risk,"beta-risk, risk of the second kind, type II error probability, type II risk",0,,,,,,,,1109
fastheldnimistök,0,na,hk,Fleirtala,,,,,,,alpha-error,"beta-error, error of the second kind, type II error",0,,,,,,,,1110
fasti Eulers,0,na,kk,Eintala,,,,,,,,Euler's constant,0,,,,,,,,1111
"fasti, fastastærð",0,na,,Eintala,,,,,,,,constant,0,,,,,,,,1112
fastur,0,ls,kk,Eintala,,,,,,,,constant,0,,,,,,,,1113
fábrotinn,0,ls,kk,Eintala,,,,,,,,trivial,0,,,,,,,,1043
fábrotinn hnútur,0,na,kk,Eintala,,,,,,,,trivial knot,0,,,,,,,,1044
fábrotleiki,0,na,kk,Eintala,,,,,,,,triviality,0,,,,,,,,1045
fágaður ferill,0,na,kk,Eintala,,,,,,,,analytic curve,0,,,,,,,,1058
"fágaður, tvinnfágaður",0,ls,kk,Eintala,,,,,,,,"analytic, analytical, complex analytic, holomorphic",0,,,,,,,,1059
"fágað fall, tvinnfágað fall",0,na,hk,Eintala,,,,,,,,"(of a complex variable) analytic function, complex analytic function, holomorphic function, regular analytic function, regular function",0,,,,,,,,1052
fágað línubundin,0,na,,Eintala,,,,,,,,(in complex analysis) complex line bundle,0,,,,,,,,1053
fágað mengi,0,na,hk,Eintala,,,,,,,,(in complex analysis) analytic set,0,,,,,,,,1054
"fágað mynstur, tvinnfágað mynstur",0,na,hk,Eintala,,,,,,,,"analytic structure, complex analytic structure, complex structure",0,,,,,,,,1055
"fágað rúm, tvinnfágað rúm",0,na,hk,Eintala,,,,,,,,"analytic space, complex analytic space, complex space",0,,,,,,,,1056
fágað víðerni,0,na,hk,Eintala,,,,,,,,analytic variety,0,,,,,,,,1057
fáguð framlenging,0,na,kvk,Eintala,,,,,,,,analytic continuation,0,,,,,,,,1060
fáguð rúmfræði,0,na,kvk,Eintala,,,,,,,,(theory of analytic spaces) analytic geometry,0,,,,,,,,1061
"fáguð talnafræði, talnafræðigreining",0,na,kvk,Eintala,,,,,,,,"analytic number theory, analytic theory of numbers",0,,,,,,,,1062
"fáguð víðátta, tvinnfáguð víðátta, tvinnvíðátta",0,na,kvk,Eintala,,,,,,,"non-singular analytic variety, regular analytic variety","analytic manifold, complex analytic  manifold, complex manifold",0,,,,,,,,1063
fáguð vörpun,0,na,kvk,Eintala,,,,,,,,holomorphic mapping,0,,,,,,,,1064
fágun,0,na,kvk,Eintala,,,,,,,,holomorphy,0,,,,,,,,1065
fágunaraðgreinanlegur,0,ls,kk,Eintala,,,,,,,,holomorphically separable,0,,,,,,,,1066
fágunarfullkominn,0,ls,kk,Eintala,,,,,,,,holomorphically complete,0,,,,,,,,1067
fágunarhjúpur,0,na,kk,Eintala,,,,,,,,envelope of holomorphy,0,,,,,,,,1068
fágunarkúptur,0,ls,kk,Eintala,,,,,,,,"holomorphically convex, holomorph-convex",0,,,,,,,,1069
fágunarsvæði,0,na,hk,Eintala,,,,,,,,domain of holomorphy,0,,,,,,,,1070
fágunarsvæði,0,na,hk,Eintala,,,,,,,,region of analyticity,0,,,,,,,,1071
"fánavíðátta, flaggvíðátta",0,na,kvk,Eintala,,,,,,,,"flag manifold, manifold of flags",0,,,,,,,,1096
"fáni, flagg",0,na,,Eintala,,,,,,,,flag,0,,,,,,,,1097
fánýti,0,na,hk,Eintala,,,,,,,,triviality,0,,,,,,,,1098
fátækleg tala,0,na,kvk,Eintala,,,,,,,,"deficient number, defective number, diminute number",0,,,,,,,,1114
fellagreining,0,na,kvk,Eintala,,,,,,,linear functional analysis,functional analysis,0,,,,,,,,1116
"fella-, falla-",0,pref,,,,,,,,,,functional,0,,,,,,,,1115
felli,0,na,hk,Eintala,,,,,,,,functional,0,,,,,,,,1117
felliafleiða,0,na,kvk,Eintala,,,,,,,,functional derivative,0,,,,,,,,1118
"fellideildun, fellidiffrun",0,na,kvk,Eintala,,,,,,,,functional differentiation,0,,,,,,,,1119
"felliheildi, fellitegur",0,na,hk,Eintala,,,,,,,,functional integral,0,,,,,,,,1120
"felliheildun, fellitegrun",0,na,kvk,Eintala,,,,,,,,functional integration,0,,,,,,,,1121
felujafna,0,na,kvk,Eintala,,,,,,,,implicit equation,0,,,,,,,,1122
ferð,0,na,kvk,Eintala,,,,,,,,speed,0,,,,,,,,1123
